Date,High,Low,Open,Close,Volume,Marketcap,BTC Balance,Fear_Greed_Index,CPI,M2,DXY,US10Y,Fed_Rate,Gold,SP500
2019-09-02,10396.5913249,9730.65071681,9757.47323681,10346.7607927,17248102293.7972,185333114163.111,3250.0,28.0,256.43,15039.5,99.0199966430664,1.485,2.13,1519.0999755859375,2926.4599609375
2019-09-03,10736.1047208,10308.5478807,10345.7251399,10623.5401172,19384917988.7139,190312487956.047,3250.0,41.0,256.43,15039.5,99.37000274658205,1.47,2.13,1545.9000244140625,2906.27001953125
2019-09-04,10762.6442123,10434.7103971,10621.1803306,10594.4933536,16742664768.544,189810010607.682,3250.0,43.0,256.43,15039.5,98.97000122070312,1.47,2.13,1550.300048828125,2937.780029296875
2019-09-05,10627.2698685,10516.4182336,10588.1840215,10575.533284,14551239507.9754,189492405382.712,3250.0,41.0,256.43,15039.5,98.54000091552734,1.57,2.13,1515.4000244140625,2976.0
2019-09-06,10898.7621803,10292.3001305,10578.1978276,10353.3025592,19536574782.8784,185530405363.172,3250.0,43.0,256.43,15039.5,98.5199966430664,1.55,2.12,1506.199951171875,2978.7099609375
2019-09-07,10558.673705,10348.9192522,10353.9315807,10517.254784,15307366476.4524,188488525926.318,3250.0,39.0,256.43,15039.5,98.5199966430664,1.55,2.12,1506.199951171875,2978.7099609375
2019-09-08,10595.6380804,10409.091259,10518.1141171,10441.275979,13670567492.7551,187150078006.707,3250.0,43.0,256.43,15039.5,98.5199966430664,1.55,2.12,1506.199951171875,2978.7099609375
2019-09-09,10450.3115318,10144.929455,10443.2285007,10334.9741628,17595943367.9607,185263578990.272,3250.0,41.0,256.43,15039.5,98.51000213623048,1.63,2.13,1502.199951171875,2978.429931640625
2019-09-10,10394.3539227,10020.5734003,10336.4084054,10115.9757913,14906809639.1074,181360731382.795,3250.0,41.0,256.43,15039.5,98.45999908447266,1.72,2.13,1490.300048828125,2979.389892578125
2019-09-11,10215.9477875,9980.77667261,10123.0347321,10178.3718893,15428063426.0714,182502788242.499,3250.0,38.0,256.43,15039.5,98.75,1.75,2.13,1494.4000244140625,3000.929931640625
2019-09-12,10442.2538742,10099.2419536,10176.8193616,10410.1268031,15323563925.0222,186678943058.602,3250.0,39.0,256.43,15039.5,99.0999984741211,1.79,2.13,1498.699951171875,3009.570068359375
2019-09-13,10441.4890164,10226.5969003,10415.3625333,10360.5472773,14109864674.7053,185809163035.281,3250.0,38.0,256.43,15039.5,98.43000030517578,1.9,2.14,1490.9000244140625,3007.389892578125
2019-09-14,10422.1334739,10291.6944928,10345.4037591,10358.0491621,13468713124.1199,185784300332.487,3250.0,39.0,256.43,15039.5,98.43000030517578,1.9,2.14,1490.9000244140625,3007.389892578125
2019-09-15,10387.0348987,10313.092448,10356.4657676,10347.7129074,12043433567.3488,185618174383.964,3250.0,38.0,256.43,15039.5,98.43000030517578,1.9,2.14,1490.9000244140625,3007.389892578125
2019-09-16,10386.8668661,10189.7445857,10347.2222579,10276.7935649,15160167778.756,184366827555.185,3250.0,38.0,256.43,15039.5,98.70999908447266,1.84,2.25,1503.0999755859375,2997.9599609375
2019-09-17,10296.7717172,10199.7397431,10281.5133161,10241.2721545,15304603363.0642,183748515827.697,3250.0,41.0,256.43,15039.5,98.73999786376952,1.81,2.3,1505.0999755859375,3005.699951171875
2019-09-18,10275.9290823,10191.4695236,10247.7960832,10198.2484072,16169268880.2039,182998899156.058,3250.0,38.0,256.43,15039.5,98.69000244140624,1.8,2.25,1507.5,3006.72998046875
2019-09-19,10295.6689895,9851.69215634,10200.4958846,10266.4149694,19937691247.0366,184240949577.458,3250.0,31.0,256.43,15039.5,98.62000274658205,1.79,1.9,1498.4000244140625,3006.7900390625
2019-09-20,10285.8722648,10132.1861639,10266.3185338,10181.6413094,14734189639.282,182738947695.643,3250.0,41.0,256.43,15039.5,98.63999938964844,1.74,1.9,1507.300048828125,2992.070068359375
2019-09-21,10188.0979122,10000.7080483,10183.6480972,10019.7169101,13425266806.3321,179853287294.13,3250.0,37.0,256.43,15039.5,98.63999938964844,1.74,1.9,1507.300048828125,2992.070068359375
2019-09-22,10074.4444155,9922.53339543,10024.1152629,10070.3921064,13199651698.4687,180784051698.601,3250.0,37.0,256.43,15039.5,98.63999938964844,1.74,1.9,1507.300048828125,2992.070068359375
2019-09-23,10074.238246,9727.14357367,10067.9626513,9729.32376435,15144925408.1142,174674558022.766,3250.0,41.0,256.43,15039.5,98.83000183105467,1.72,1.9,1523.699951171875,2991.780029296875
2019-09-24,9804.31716645,8370.80138242,9729.32139737,8620.56642733,25002886688.9271,154785821876.078,3250.0,39.0,256.43,15039.5,98.70999908447266,1.64,1.9,1532.0999755859375,2966.60009765625
2019-09-25,8744.82844926,8325.39633159,8603.42867242,8486.99297206,21744728352.6112,152404005090.737,3250.0,15.0,256.43,15039.5,99.05999755859376,1.73,1.9,1504.5999755859375,2984.8701171875
2019-09-26,8515.68528527,7895.6296228,8487.66958635,8118.96756783,19258205289.3518,145812492487.865,3250.0,12.0,256.43,15039.5,99.27999877929688,1.7,1.85,1507.5,2977.6201171875
2019-09-27,8271.52075751,7965.92265351,8113.10095,8251.84555744,16408941155.5063,148212635834.013,3250.0,24.0,256.43,15039.5,99.30999755859376,1.69,1.83,1499.0999755859375,2961.7900390625
2019-09-28,8285.6167637,8125.43166316,8251.27362342,8245.91515478,14141152736.1915,148122503615.689,3250.0,32.0,256.43,15039.5,99.30999755859376,1.69,1.83,1499.0999755859375,2961.7900390625
2019-09-29,8261.70737338,7990.49716007,8246.03737695,8104.18567564,13034629108.5014,145590374680.607,3250.0,33.0,256.43,15039.5,99.30999755859376,1.69,1.83,1499.0999755859375,2961.7900390625
2019-09-30,8314.23099666,7830.75876126,8104.22636732,8293.86774062,17115474183.4674,149011567415.156,3496.0,27.0,256.43,15039.5,99.45999908447266,1.68,1.9,1465.699951171875,2976.739990234375
2019-10-01,8497.6920351,8232.67960132,8299.72110496,8343.2766814,15305343412.8303,149913972767.969,3496.0,38.0,257.155,15174.6,99.66999816894533,1.65,1.88,1482.0,2940.25
2019-10-02,8393.04164486,8227.69570267,8344.21264933,8393.04164486,13125712442.6871,150823797662.299,3496.0,39.0,257.155,15174.6,99.41999816894533,1.6,1.85,1501.0,2887.610107421875
2019-10-03,8414.22717061,8146.43684146,8390.77428822,8259.99197863,13668823409.3658,148448162840.339,3496.0,37.0,257.155,15174.6,99.19000244140624,1.54,1.83,1507.0999755859375,2910.6298828125
2019-10-04,8260.05563096,8151.23660841,8259.49447523,8205.93924121,13139456229.4067,147491804056.45,3496.0,30.0,257.155,15174.6,99.0,1.52,1.82,1506.199951171875,2952.010009765625
2019-10-05,8215.52593054,8071.12083379,8210.14909246,8151.50052921,12200497197.2163,146529229668.44,3496.0,31.0,257.155,15174.6,99.0,1.52,1.82,1506.199951171875,2952.010009765625
2019-10-06,8161.41016074,7958.85083002,8149.87688203,7988.15595888,13160830305.1899,143607672862.462,3496.0,32.0,257.155,15174.6,99.0,1.52,1.82,1506.199951171875,2952.010009765625
2019-10-07,8308.45022135,7905.76589842,7989.12044675,8245.622933,18009742607.4426,148252589805.02,3496.0,27.0,257.155,15174.6,99.01000213623048,1.56,1.82,1497.699951171875,2938.7900390625
2019-10-08,8332.71517142,8185.7629675,8246.84962925,8228.7831528,15592264032.1241,147966069981.652,3496.0,39.0,257.155,15174.6,99.25,1.54,1.82,1497.199951171875,2893.06005859375
2019-10-09,8627.70620766,8169.29898629,8229.84046087,8595.73981722,19384942333.2248,154579656110.395,3496.0,37.0,257.155,15174.6,99.16000366210938,1.59,1.82,1506.0999755859375,2919.39990234375
2019-10-10,8625.27283353,8471.93362208,8585.2798473,8586.47342543,17618660671.4154,154430515160.222,3496.0,41.0,257.155,15174.6,99.06999969482422,1.67,1.82,1494.800048828125,2938.1298828125
2019-10-11,8721.78072149,8316.18140086,8585.26280768,8321.75671178,19604381101.2277,149685618275.045,3496.0,39.0,257.155,15174.6,98.73999786376952,1.76,1.82,1482.699951171875,2970.27001953125
2019-10-12,8415.24222171,8313.34130028,8315.66465289,8336.55527417,14532641604.5306,149965767624.062,3496.0,38.0,257.155,15174.6,98.73999786376952,1.76,1.82,1482.699951171875,2970.27001953125
2019-10-13,8470.98789038,8276.61224603,8336.90223051,8321.00574668,13808286058.975,149700817938.865,3496.0,38.0,257.155,15174.6,98.73999786376952,1.76,1.82,1482.699951171875,2970.27001953125
2019-10-14,8390.20904169,8284.13119151,8320.83224411,8374.6864467,15151387859.0232,150680499056.444,3496.0,37.0,257.155,15174.6,98.52999877929688,1.765,1.82,1491.699951171875,2966.14990234375
2019-10-15,8410.71471368,8182.70662559,8373.45825537,8205.36931588,15220412631.575,147650082214.972,3496.0,39.0,257.155,15174.6,98.6500015258789,1.77,1.9,1477.5999755859375,2995.679931640625
2019-10-16,8216.81221666,7985.08963712,8204.67452005,8047.52686305,16071646995.521,144823993562.285,3496.0,40.0,257.155,15174.6,98.41999816894533,1.75,1.9,1488.0,2989.68994140625
2019-10-17,8134.8314486,8000.94263465,8047.81274259,8103.91137325,14313052244.0844,145853994297.969,3496.0,40.0,257.155,15174.6,98.11000061035156,1.76,1.85,1492.300048828125,2997.949951171875
2019-10-18,8138.41371165,7902.16409743,8100.93361588,7973.20744597,15651592610.2237,143517630375.763,3496.0,40.0,257.155,15174.6,97.66000366210938,1.76,1.85,1488.199951171875,2986.199951171875
2019-10-19,8082.62930791,7944.7770508,7973.8037681,7988.56044241,13797825640.2423,143808163806.88,3496.0,41.0,257.155,15174.6,97.66000366210938,1.76,1.85,1488.199951171875,2986.199951171875
2019-10-20,8281.81863723,7949.43922655,7997.8070221,8222.07826034,15504249442.1065,148026597063.944,3496.0,37.0,257.155,15174.6,97.66000366210938,1.76,1.85,1488.199951171875,2986.199951171875
2019-10-21,8296.69397668,8196.41634287,8225.11518823,8243.72113905,15868748865.705,148432733155.222,3496.0,37.0,257.155,15174.6,97.4000015258789,1.8,1.85,1482.4000244140625,3006.719970703125
2019-10-22,8296.65115115,8074.46280468,8243.40209165,8078.20332194,16803377856.538,145469660005.416,3496.0,39.0,257.155,15174.6,97.56999969482422,1.78,1.85,1481.699951171875,2995.989990234375
2019-10-23,8092.99949202,7469.32269922,8076.22846601,7514.67201276,21942878957.5397,135337364281.804,3496.0,33.0,257.155,15174.6,97.6500015258789,1.77,1.85,1489.9000244140625,3004.52001953125
2019-10-24,7532.86765606,7446.98855091,7509.72818274,7493.48873154,16268708848.7612,134968410276.478,3496.0,20.0,257.155,15174.6,97.77999877929688,1.77,1.85,1498.9000244140625,3010.2900390625
2019-10-25,8691.53999754,7479.98432283,7490.70317641,8660.70063696,28705065488.2505,156006603607.064,3496.0,24.0,257.155,15174.6,97.9000015258789,1.8,1.83,1499.5,3022.550048828125
2019-10-26,10021.743983,8662.62237955,8667.57715496,9244.97220867,44496255608.7526,166547360781.636,3496.0,53.0,257.155,15174.6,97.9000015258789,1.8,1.83,1499.5,3022.550048828125
2019-10-27,9749.52966634,9112.54182017,9241.70707513,9551.7149631,32593129500.7442,172087039875.447,3496.0,50.0,257.155,15174.6,97.9000015258789,1.8,1.83,1499.5,3022.550048828125
2019-10-28,9805.11808945,9256.14838876,9565.10188348,9256.14838876,30948255331.8234,166777392742.458,3496.0,52.0,257.155,15174.6,97.88999938964844,1.85,1.83,1490.0,3039.419921875
2019-10-29,9516.18104772,9232.64808578,9248.4405622,9427.68758384,28426779937.4131,169883866262.332,3496.0,54.0,257.155,15174.6,97.93000030517578,1.84,1.82,1487.0,3036.889892578125
2019-10-30,9426.87421747,9085.3703568,9422.4633254,9205.72655905,27706531577.461,165899500650.49,3496.0,53.0,257.155,15174.6,98.0,1.78,1.82,1493.199951171875,3046.77001953125
2019-10-31,9383.16089153,9028.71744031,9202.45758879,9199.58483269,26583653946.6317,165804227834.59,3496.0,50.0,257.155,15174.6,97.4499969482422,1.69,1.58,1511.4000244140625,3037.56005859375
2019-11-01,9275.65727074,9132.04757639,9193.99198943,9261.104352,24324691031.33,166928044163.92,3496.0,49.0,257.879,15273.3,97.4499969482422,1.73,1.57,1508.0,3066.909912109375
2019-11-02,9377.48656728,9249.58772699,9259.78300285,9324.71776331,21242676385.3271,168090392934.699,3496.0,51.0,257.879,15273.3,97.4499969482422,1.73,1.57,1508.0,3066.909912109375
2019-11-03,9379.80687235,9141.25199093,9324.78683223,9235.35487947,21132220847.4905,166495319475.216,3496.0,56.0,257.879,15273.3,97.4499969482422,1.73,1.57,1508.0,3066.909912109375
2019-11-04,9505.05167619,9191.48573922,9235.60706498,9412.61187106,26170255634.422,169706332936.354,3496.0,49.0,257.879,15273.3,97.58000183105467,1.79,1.56,1508.0,3078.27001953125
2019-11-05,9457.41843455,9256.93201502,9413.00494286,9342.52717939,26198609047.8397,168459778835.171,3496.0,54.0,257.879,15273.3,98.01000213623048,1.86,1.56,1480.800048828125,3074.6201171875
2019-11-06,9423.23703723,9305.90931362,9340.86427973,9360.87991187,23133895764.6078,168806151582.738,3496.0,53.0,257.879,15273.3,97.9800033569336,1.81,1.55,1490.199951171875,3076.780029296875
2019-11-07,9368.47622343,9202.35313712,9352.39346741,9267.56114253,22700383838.5234,167138722904.034,3496.0,54.0,257.879,15273.3,98.2300033569336,1.92,1.55,1464.199951171875,3085.179931640625
2019-11-08,9272.75941894,8775.53408279,9265.36833744,8804.88071936,24333037836.1548,158808570728.683,3496.0,42.0,257.879,15273.3,98.4000015258789,1.94,1.55,1461.300048828125,3093.080078125
2019-11-09,8891.81831071,8793.16349154,8809.46919831,8813.58248677,17578630605.9219,158981489715.407,3496.0,38.0,257.879,15273.3,98.4000015258789,1.94,1.55,1461.300048828125,3093.080078125
2019-11-10,9103.82584426,8806.16233361,8812.48953287,9055.52605732,20587919881.0251,163364406731.87,3496.0,39.0,257.879,15273.3,98.4000015258789,1.94,1.55,1461.300048828125,3093.080078125
2019-11-11,9081.27928096,8700.60878725,9056.91770059,8757.78854226,20265510765.3146,158009772437.163,3496.0,40.0,257.879,15273.3,98.37999725341795,1.93,1.55,1455.5,3087.010009765625
2019-11-12,8853.76817777,8685.42814321,8759.75190096,8815.66253925,20309769107.2552,159068712900.41,3496.0,39.0,257.879,15273.3,98.41999816894533,1.92,1.55,1452.0999755859375,3091.840087890625
2019-11-13,8836.84179047,8761.6511216,8812.03362864,8808.2625823,17545755404.6043,158949942842.024,3496.0,38.0,257.879,15273.3,98.4499969482422,1.88,1.55,1461.699951171875,3094.0400390625
2019-11-14,8826.94365923,8692.55188007,8811.93633174,8708.09509517,19084739974.5708,157160974643.863,3496.0,41.0,257.879,15273.3,98.41999816894533,1.82,1.55,1471.800048828125,3096.6298828125
2019-11-15,8730.8734266,8484.84418485,8705.70810061,8491.99201234,21796856471.0897,153277483625.533,3496.0,38.0,257.879,15273.3,98.2300033569336,1.84,1.55,1467.300048828125,3120.4599609375
2019-11-16,8591.99724097,8473.97406353,8491.16631667,8550.76055694,16495389808.4135,154354054193.602,3496.0,41.0,257.879,15273.3,98.2300033569336,1.84,1.55,1467.300048828125,3120.4599609375
2019-11-17,8727.78922661,8500.96788688,8549.47090893,8577.9757816,18668638896.6252,154861842424.932,3496.0,38.0,257.879,15273.3,98.2300033569336,1.84,1.55,1467.300048828125,3120.4599609375
2019-11-18,8653.28015751,8273.57288734,8573.98009164,8309.28598342,21579470673.406,150025712267.127,3496.0,38.0,257.879,15273.3,97.9800033569336,1.81,1.55,1470.9000244140625,3122.030029296875
2019-11-19,8408.51612757,8099.96336899,8305.13429095,8206.14591807,21083613815.9481,148178376842.59,3496.0,32.0,257.879,15273.3,97.88999938964844,1.79,1.55,1473.300048828125,3120.179931640625
2019-11-20,8237.23987375,8010.51190064,8203.61317991,8027.26824331,20764300436.8365,144962727397.799,3496.0,32.0,257.879,15273.3,98.04000091552734,1.73,1.55,1473.300048828125,3108.4599609375
2019-11-21,8110.09813105,7597.38160764,8023.64468729,7642.74994484,22514243371.4685,138031885378.783,3496.0,30.0,257.879,15273.3,98.02999877929688,1.77,1.55,1463.0999755859375,3103.5400390625
2019-11-22,7697.38271398,6936.70659892,7643.56942455,7296.57756843,34242315784.8124,131791783672.11,3496.0,20.0,257.879,15273.3,98.30999755859376,1.77,1.55,1463.0999755859375,3110.2900390625
2019-11-23,7442.25893278,7151.41781411,7296.16442479,7397.7968154,21008924417.7026,133636205957.351,3496.0,23.0,257.879,15273.3,98.30999755859376,1.77,1.55,1463.0999755859375,3110.2900390625
2019-11-24,7408.57736944,7029.28912726,7398.63390574,7047.91688176,30433517289.4688,127327398565.035,3496.0,21.0,257.879,15273.3,98.30999755859376,1.77,1.55,1463.0999755859375,3110.2900390625
2019-11-25,7319.85680403,6617.1670508,7039.97703454,7146.13390214,42685231261.741,129112952930.262,3496.0,17.0,257.879,15273.3,98.37999725341795,1.76,1.55,1456.5999755859375,3133.639892578125
2019-11-26,7320.23035135,7098.57229752,7145.1590862,7218.37133433,21129505542.4938,130429018719.748,3496.0,21.0,257.879,15273.3,98.37999725341795,1.74,1.55,1459.800048828125,3140.52001953125
2019-11-27,7619.6935852,6974.17436987,7220.88064968,7531.6636446,23991412764.1441,136102712894.028,3496.0,20.0,257.879,15273.3,98.44000244140624,1.77,1.55,1453.4000244140625,3153.6298828125
2019-11-28,7730.07266616,7454.12179377,7536.82010358,7463.1061283,19050116751.2687,134879411013.193,3496.0,32.0,257.879,15273.3,98.44000244140624,1.775,1.55,1453.4000244140625,3153.6298828125
2019-11-29,7781.1796785,7460.75621581,7466.72728957,7761.24360172,19709695455.776,140280108520.941,3496.0,31.0,257.879,15273.3,98.54000091552734,1.78,1.56,1465.5999755859375,3140.97998046875
2019-11-30,7836.10181158,7515.84946647,7764.05726187,7569.63012202,17158194786.41,136829391048.646,3496.0,38.0,257.879,15273.3,98.54000091552734,1.78,1.56,1465.5999755859375,3140.97998046875
2019-12-01,7571.61619421,7291.34195468,7571.61619421,7424.29226516,18720708479.3486,134215145409.923,3496.0,25.0,258.63,15334.3,98.54000091552734,1.78,1.56,1465.5999755859375,3140.97998046875
2019-12-02,7474.81886382,7233.39953789,7424.03619682,7321.98811242,17082040705.7805,132378982376.714,3496.0,28.0,258.63,15334.3,98.37999725341795,1.83,1.56,1462.300048828125,3113.8701171875
2019-12-03,7418.85890799,7229.35711475,7323.97540332,7320.1454684,14797485769.0999,132359942301.421,3496.0,28.0,258.63,15334.3,97.94000244140624,1.72,1.55,1478.199951171875,3093.199951171875
2019-12-04,7539.78474641,7170.92266087,7320.12506594,7252.03458617,21664240918.4506,131143073943.328,3496.0,24.0,258.63,15334.3,97.79000091552734,1.77,1.55,1474.0,3112.760009765625
2019-12-05,7743.43172474,7232.67698855,7253.24189285,7448.30752084,18816085231.2983,134706455047.842,3496.0,21.0,258.63,15334.3,97.5999984741211,1.8,1.55,1476.9000244140625,3117.429931640625
2019-12-06,7546.99669772,7392.17506274,7450.56165667,7546.99669772,18104466306.7688,136504883934.631,3496.0,29.0,258.63,15334.3,97.83999633789062,1.84,1.55,1459.0999755859375,3145.909912109375
2019-12-07,7589.95176549,7525.71133898,7547.26544276,7556.23803387,15453520564.0591,136686769529.039,3496.0,32.0,258.63,15334.3,97.83999633789062,1.84,1.55,1459.0999755859375,3145.909912109375
2019-12-08,7634.60664192,7476.09125491,7551.33900507,7564.3454032,15409908086.2037,136847419895.976,3496.0,28.0,258.63,15334.3,97.83999633789062,1.84,1.55,1459.0999755859375,3145.909912109375
2019-12-09,7618.09166983,7365.98519914,7561.79517117,7400.89935576,17872021272.3945,133904005787.106,3496.0,32.0,258.63,15334.3,97.72000122070312,1.83,1.55,1459.300048828125,3135.9599609375
2019-12-10,7424.02286377,7246.04375293,7397.13422776,7278.1197833,18249031194.8933,131696121854.857,3496.0,26.0,258.63,15334.3,97.66000366210938,1.85,1.55,1462.5999755859375,3132.52001953125
2019-12-11,7324.15640741,7195.52739606,7277.19769871,7217.4271152,16350490689.2812,130609895527.986,3496.0,20.0,258.63,15334.3,97.5999984741211,1.79,1.55,1469.4000244140625,3141.6298828125
2019-12-12,7266.6394584,7164.7412448,7216.73886245,7243.13436273,18927080224.0183,131087151088.483,3496.0,23.0,258.63,15334.3,97.5199966430664,1.9,1.55,1466.699951171875,3168.570068359375
2019-12-13,7293.56066067,7227.12274448,7244.66223669,7269.68455922,17125736940.1692,131581377758.097,3496.0,22.0,258.63,15334.3,97.23999786376952,1.82,1.55,1475.5999755859375,3168.800048828125
2019-12-14,7308.83632746,7097.20887996,7268.90271202,7124.67396997,17137029729.9478,128970221233.088,3496.0,27.0,258.63,15334.3,97.23999786376952,1.82,1.55,1475.5999755859375,3168.800048828125
2019-12-15,7181.0755288,6924.37592187,7124.23952463,7152.30184412,16881129804.3008,129481424647.556,3496.0,21.0,258.63,15334.3,97.23999786376952,1.82,1.55,1475.5999755859375,3168.800048828125
2019-12-16,7171.16870269,6903.68277313,7153.66322803,6932.48038982,20213265949.6212,125515586951.621,3496.0,24.0,258.63,15334.3,97.18000030517578,1.89,1.56,1475.0,3191.449951171875
2019-12-17,6964.07495829,6587.97426228,6931.31521843,6640.51524608,22363804217.3446,120234244808.994,3496.0,23.0,258.63,15334.3,97.3000030517578,1.89,1.55,1474.5999755859375,3192.52001953125
2019-12-18,7324.98487298,6540.04927709,6647.69846901,7276.80277047,31836522778.202,131754969804.179,3496.0,15.0,258.63,15334.3,97.4800033569336,1.92,1.55,1472.5999755859375,3191.139892578125
2019-12-19,7346.60239301,7041.3820191,7277.59099229,7202.84436364,25904604415.96,130445758712.962,3496.0,21.0,258.63,15334.3,97.48999786376952,1.92,1.55,1478.199951171875,3205.3701171875
2019-12-20,7257.92191888,7086.12400862,7208.63695894,7218.81638679,22633815180.0537,130752796980.24,3496.0,23.0,258.63,15334.3,97.76000213623048,1.92,1.55,1474.699951171875,3221.219970703125
2019-12-21,7223.22627792,7112.73608254,7220.59355274,7191.15846913,19312552168.1143,130267655889.328,3496.0,23.0,258.63,15334.3,97.76000213623048,1.92,1.55,1474.699951171875,3221.219970703125
2019-12-22,7518.03306263,7167.17911959,7191.18870288,7511.58904232,23134537956.153,136088022048.89,3496.0,20.0,258.63,15334.3,97.76000213623048,1.92,1.55,1474.699951171875,3221.219970703125
2019-12-23,7656.17619127,7326.19251983,7508.90255573,7355.62826671,27831788041.2053,133275709110.985,3496.0,33.0,258.63,15334.3,97.81999969482422,1.93,1.55,1482.5,3224.010009765625
2019-12-24,7535.71669352,7269.52874884,7354.39283808,7322.5324589,22991622105.4083,132687583294.875,3496.0,25.0,258.63,15334.3,97.8000030517578,1.9,1.55,1499.0999755859375,3223.3798828125
2019-12-25,7357.01996276,7220.99109225,7325.75589098,7275.15572845,21559505148.8096,131840641291.733,3496.0,22.0,258.63,15334.3,97.8000030517578,1.9,1.55,1499.0999755859375,3223.3798828125
2019-12-26,7388.30253592,7200.38659835,7274.79942782,7238.96702501,22787010034.3503,131200030099.764,3496.0,39.0,258.63,15334.3,97.70999908447266,1.9,1.55,1509.300048828125,3239.909912109375
2019-12-27,7363.52923526,7189.93393524,7238.14118032,7290.08851803,22777360995.5688,132139502950.022,3496.0,38.0,258.63,15334.3,97.5500030517578,1.88,1.55,1513.800048828125,3240.02001953125
2019-12-28,7399.04088941,7286.90517228,7289.0311303,7317.99003408,21365673026.1211,132659059739.795,3496.0,37.0,258.63,15334.3,97.5500030517578,1.88,1.55,1513.800048828125,3240.02001953125
2019-12-29,7513.94840873,7279.86546765,7317.64758783,7422.65258898,22445257701.742,134570835775.06,3496.0,37.0,258.63,15334.3,97.5500030517578,1.88,1.55,1513.800048828125,3240.02001953125
2019-12-30,7454.82402731,7276.30814028,7420.27278806,7292.99507783,22874131671.9859,132235128152.198,3496.0,40.0,258.63,15334.3,97.0,1.9,1.55,1514.5,3221.2900390625
2019-12-31,7335.2900508,7169.77768628,7294.4388956,7193.59897843,21167946112.2959,130446112598.42,261192.0,38.0,258.63,15334.3,96.7300033569336,1.92,1.55,1519.5,3230.780029296875
2020-01-01,7254.33061134,7174.94415256,7194.89197053,7200.17439274,18565664996.7884,130580829149.587,514.0,37.0,258.906,15401.3,96.7300033569336,1.9,1.55,1519.5,3230.780029296875
2020-01-02,7212.15525252,6935.26997193,7202.55112207,6985.47000061,20802083465.3292,126699395235.204,514.0,39.0,258.906,15401.3,96.87000274658205,1.88,1.55,1524.5,3257.85009765625
2020-01-03,7413.71509934,6914.99590793,6984.4286123,7344.88418341,28111481031.9377,133233444755.489,514.0,38.0,258.906,15401.3,97.11000061035156,1.8,1.55,1549.199951171875,3234.85009765625
2020-01-04,7427.38579435,7309.5140117,7345.37527527,7410.65656642,18444271274.7607,134442464030.264,514.0,38.0,258.906,15401.3,97.11000061035156,1.8,1.55,1549.199951171875,3234.85009765625
2020-01-05,7544.49687224,7400.5355609,7410.45169373,7411.31732676,19725074094.5446,134469548249.076,514.0,39.0,258.906,15401.3,97.11000061035156,1.8,1.55,1549.199951171875,3234.85009765625
2020-01-06,7781.86718275,7409.29318246,7410.45216807,7769.21903905,23276261598.2482,140976457303.71,514.0,41.0,258.906,15401.3,96.9000015258789,1.81,1.55,1566.199951171875,3246.280029296875
2020-01-07,8178.21587336,7768.22771944,7768.68189098,8163.69223944,28767291326.9703,148152237653.685,514.0,40.0,258.906,15401.3,97.08999633789062,1.83,1.55,1571.800048828125,3237.179931640625
2020-01-08,8396.73788064,7956.77421957,8161.93547734,8079.86277673,31672559264.5185,146645162431.476,514.0,51.0,258.906,15401.3,97.33000183105467,1.87,1.55,1557.4000244140625,3253.050048828125
2020-01-09,8082.29607413,7842.4036134,8082.29607413,7879.07152428,24045990465.6494,143016572819.392,514.0,44.0,258.906,15401.3,97.55999755859376,1.85,1.55,1551.699951171875,3274.699951171875
2020-01-10,8166.55414039,7726.77498918,7878.30753815,8166.55414039,28714583843.7846,148249907276.742,514.0,41.0,258.906,15401.3,97.58000183105467,1.83,1.54,1557.5,3265.35009765625
2020-01-11,8218.3589373,8029.64210795,8162.1911379,8037.53738872,25521165085.3714,145924199942.312,514.0,50.0,258.906,15401.3,97.58000183105467,1.83,1.54,1557.5,3265.35009765625
2020-01-12,8200.06347027,8009.0588841,8033.26184596,8192.49400532,22903438381.3875,148752956965.746,514.0,45.0,258.906,15401.3,97.58000183105467,1.83,1.54,1557.5,3265.35009765625
2020-01-13,8197.78817891,8079.70074107,8189.77206362,8144.19451744,22482910687.9031,147890525972.527,514.0,49.0,258.906,15401.3,97.52999877929688,1.85,1.54,1548.4000244140625,3288.1298828125
2020-01-14,8879.51152651,8140.93309605,8140.93309605,8827.76442606,44841784107.1774,160319484882.901,514.0,56.0,258.906,15401.3,97.55999755859376,1.82,1.54,1542.4000244140625,3283.14990234375
2020-01-15,8890.11741953,8657.18744654,8825.34368451,8807.01027532,40102834649.9655,159959191211.678,514.0,54.0,258.906,15401.3,97.44000244140624,1.79,1.54,1552.0999755859375,3289.2900390625
2020-01-16,8846.46109861,8612.09583682,8812.48149122,8723.78576573,31313981930.8235,158465055984.185,514.0,55.0,258.906,15401.3,97.36000061035156,1.81,1.54,1549.0,3316.81005859375
2020-01-17,8958.12195167,8677.3163483,8725.20996387,8929.0376776,36372139320.4446,162211148777.656,514.0,54.0,258.906,15401.3,97.66000366210938,1.84,1.55,1558.800048828125,3329.6201171875
2020-01-18,9012.19810645,8827.33234474,8927.21225983,8942.80890321,32337772626.799,162475965880.12,514.0,51.0,258.906,15401.3,97.66000366210938,1.84,1.55,1558.800048828125,3329.6201171875
2020-01-19,9164.36225977,8620.0799932,8941.44574506,8706.24512993,34217320471.3994,158194319734.796,514.0,53.0,258.906,15401.3,97.66000366210938,1.84,1.55,1558.800048828125,3329.6201171875
